ID,Age,Experience,Income,ZIP Code,Family,CCAvg,Education,Mortgage,Personal Loan,Securities Account,CD Account,Online,CreditCard,Customer Segment,Relationship Years,Branch,City,Customer Lifetime Value (CLV),Financial Health Score,Relationship Priority Score,Next Best Product
1526,43,18,58,110002,1,2.4,1,0,0,0,0,0,0,Mass,5,Karol Bagh Branch,Delhi,123800,60,36.4,Credit Card
1527,36,10,80,560029,4,2.2,2,0,0,0,0,1,0,Mass Affluent,13,Whitefield Branch,Bengaluru,253500,67,59.8,Credit Card
1528,57,33,45,500057,1,1.8,3,195,0,0,0,0,0,Mass,10,Secunderabad Branch,Hyderabad,181400,59,44.1,Life Insurance
1529,34,9,134,400058,1,4.6,1,164,0,1,0,1,0,Affluent,6,Fort Branch,Mumbai,749400,87,74.6,Fixed Deposit
1530,38,14,58,110073,4,2.0,3,153,0,1,0,0,0,Mass Affluent,10,Karol Bagh Branch,Delhi,287600,61,53.9,Life Insurance
1531,47,21,20,560081,1,0.2,1,0,0,0,0,1,1,Mass,11,Koramangala Branch,Bengaluru,76900,51,26.2,Gold Loan
1532,39,13,25,400038,4,1.5,3,0,0,0,0,1,0,Mass,4,Fort Branch,Mumbai,33200,45,17.2,Life Insurance
1533,45,20,55,600084,1,0.3,1,0,0,0,0,1,1,Mass,14,Anna Nagar Branch,Chennai,196200,69,51.5,Fixed Deposit
1534,62,37,155,700037,1,1.3,1,0,0,0,0,0,0,Affluent,11,Park Street Branch,Kolkata,511200,93,81.0,Home Loan
1535,59,34,30,400080,1,1.3,1,0,0,0,0,1,1,Mass,25,Fort Branch,Mumbai,173400,59,49.8,Life Insurance
1536,61,37,39,500027,4,0.4,1,0,0,0,0,1,1,Mass,14,Hitech City Branch,Hyderabad,146600,64,42.1,Life Insurance
1537,36,12,73,380065,4,2.0,3,188,0,0,0,1,0,Mass Affluent,9,Satellite Branch,Ahmedabad,284800,61,55.9,Credit Card
1538,58,34,41,700057,4,1.3,1,0,0,0,0,1,0,Mass,13,Park Street Branch,Kolkata,98000,56,34.8,Life Insurance
1539,55,30,34,302040,4,0.1,3,157,0,0,0,1,0,Mass,11,Vaishali Nagar Branch,Jaipur,133800,47,33.9,Life Insurance
1540,29,5,21,500065,3,0.9,3,119,0,0,0,0,0,Mass,5,Banjara Hills Branch,Hyderabad,75400,33,18.0,Life Insurance
1541,34,8,11,302036,4,0.3,1,0,0,1,1,1,1,Mass,4,C Scheme Branch,Jaipur,136900,57,30.2,Auto Loan
1542,61,35,154,110071,2,6.9,1,0,0,0,0,0,0,HNI,19,Karol Bagh Branch,Delhi,1005100,81,89.1,Home Loan
1543,50,20,19,560097,4,0.4,3,0,0,0,0,0,0,Mass,12,Indiranagar Branch,Bengaluru,34900,43,20.7,Life Insurance
1544,52,26,101,110040,2,2.4,2,0,0,0,0,1,0,Mass Affluent,13,Connaught Place Branch,Delhi,365300,78,71.7,Fixed Deposit
1545,39,15,24,500096,1,1.0,1,116,0,0,0,1,1,Mass,7,Hitech City Branch,Hyderabad,151100,49,32.8,Gold Loan
1546,55,29,131,560055,2,2.7,1,0,0,1,0,0,0,Affluent,15,Koramangala Branch,Bengaluru,642200,91,82.0,Fixed Deposit
1547,33,9,105,110017,1,4.0,1,0,0,0,0,1,0,Affluent,7,Connaught Place Branch,Delhi,351700,69,65.4,Fixed Deposit
1548,47,21,52,700041,1,1.2,2,194,0,0,0,0,0,Mass,18,Howrah Branch,Kolkata,252100,64,57.3,Credit Card
1549,57,32,21,560046,4,0.9,2,113,0,1,0,0,0,Mass,6,Whitefield Branch,Bengaluru,131200,46,28.5,Life Insurance
1550,57,31,45,110080,3,1.4,1,198,0,0,0,1,0,Mass,4,Dwarka Branch,Delhi,167600,60,38.9,Life Insurance
1551,40,14,39,400053,1,2.0,1,0,0,0,0,1,0,Mass,12,Fort Branch,Mumbai,91800,52,31.9,Credit Card
1552,50,25,192,560017,2,2.8,1,238,0,0,0,0,1,HNI,7,Indiranagar Branch,Bengaluru,850700,87,77.3,Fixed Deposit
1553,29,5,195,560066,1,4.3,1,0,0,0,0,0,0,HNI,6,Indiranagar Branch,Bengaluru,761700,87,81.8,Home Loan
1554,46,22,83,560011,3,0.7,1,0,0,0,0,0,0,Mass Affluent,7,Whitefield Branch,Bengaluru,177900,72,50.8,Credit Card
1555,42,15,34,110052,3,1.0,2,0,0,1,0,1,0,Mass,8,Connaught Place Branch,Delhi,117500,57,32.7,Credit Card
1556,59,33,49,380002,4,1.7,2,104,0,0,0,1,0,Mass,14,Maninagar Branch,Ahmedabad,236800,57,51.6,Life Insurance
1557,31,1,60,452056,4,4.0,3,244,0,0,0,0,0,Mass Affluent,1,Palasia Branch,Indore,187700,45,37.3,Life Insurance
1558,51,25,41,500005,4,1.8,1,0,0,0,0,0,0,Mass,14,Hitech City Branch,Hyderabad,88000,61,35.3,Life Insurance
1559,35,10,72,411064,3,2.3,1,285,0,0,0,0,0,Mass Affluent,11,Kothrud Branch,Pune,279700,57,55.6,Credit Card
1560,59,35,102,226081,4,3.0,2,115,1,0,0,1,0,Affluent,5,Aliganj Branch,Lucknow,410800,62,60.0,Fixed Deposit
1561,35,10,31,395029,3,1.3,1,0,0,0,0,0,0,Mass,4,Vesu Branch,Surat,42100,45,18.8,Gold Loan
1562,46,20,73,600005,1,1.5,2,128,0,0,0,1,0,Mass Affluent,9,OMR Branch,Chennai,286700,70,58.3,Credit Card
1563,34,9,89,160038,1,0.0,1,0,0,0,0,1,0,Mass Affluent,3,IT Park Branch,Chandigarh,174800,78,50.1,Credit Card
1564,55,29,19,682071,4,0.7,3,121,0,1,0,0,1,Mass,7,Edappally Branch,Kochi,168000,46,33.4,Life Insurance
1565,64,40,63,380076,4,1.2,2,0,0,0,0,1,0,Mass,9,Maninagar Branch,Ahmedabad,153100,70,45.8,Credit Card
1566,34,9,104,500003,3,1.2,3,0,0,0,0,1,0,Mass Affluent,9,Secunderabad Branch,Hyderabad,297600,82,66.8,Fixed Deposit
1567,61,35,40,400089,1,0.8,2,128,0,0,0,1,0,Mass,9,Fort Branch,Mumbai,170800,61,41.6,Life Insurance
1568,63,39,92,400012,2,0.0,3,0,0,0,0,1,0,Mass Affluent,8,Bandra West Branch,Mumbai,220000,85,60.2,Credit Card
1569,59,33,72,500088,2,0.7,2,226,0,0,0,0,0,Mass Affluent,10,Hitech City Branch,Hyderabad,256400,77,58.2,Credit Card
1570,51,27,44,500084,3,1.9,2,141,0,0,0,0,0,Mass,27,Secunderabad Branch,Hyderabad,278900,52,59.9,Life Insurance
1571,41,16,114,560048,4,3.5,1,0,1,0,0,0,1,Affluent,12,Indiranagar Branch,Bengaluru,512700,62,67.4,Fixed Deposit
1572,37,13,73,600014,4,2.4,1,0,0,0,0,0,0,Mass Affluent,9,Anna Nagar Branch,Chennai,185600,63,49.3,Credit Card
1573,64,40,63,600022,4,1.2,2,0,0,1,0,0,1,Mass Affluent,23,Anna Nagar Branch,Chennai,381600,77,71.1,Life Insurance
1574,44,20,69,302043,1,0.8,3,184,0,0,1,1,1,Mass Affluent,8,Malviya Nagar Branch,Jaipur,349400,71,57.9,Personal Loan
1575,62,37,42,400018,3,1.5,1,0,0,0,0,1,0,Mass,13,Andheri East Branch,Mumbai,98400,61,36.4,Life Insurance
1576,50,26,88,110042,1,2.7,1,0,0,0,0,1,0,Mass Affluent,2,Connaught Place Branch,Delhi,216700,76,53.5,Credit Card
1577,43,18,98,380045,2,0.4,1,0,0,0,0,1,0,Mass Affluent,12,Satellite Branch,Ahmedabad,273900,79,65.7,Credit Card
1578,34,8,65,226036,1,3.0,1,227,1,0,0,1,0,Mass Affluent,6,Aliganj Branch,Lucknow,277900,47,47.9,Credit Card
1579,38,13,12,395066,2,0.3,2,104,0,1,0,1,0,Mass,10,Ring Road Branch,Surat,134400,50,31.8,Credit Card
1580,29,5,122,226024,4,3.0,1,0,1,0,0,0,1,Affluent,2,Hazratganj Branch,Lucknow,364700,60,56.6,Fixed Deposit
1581,39,14,12,160079,2,0.0,3,0,0,0,0,0,0,Mass,15,Sector 35 Branch,Chandigarh,12000,53,22.7,Life Insurance
1582,53,29,24,560006,2,0.2,1,0,0,0,0,0,1,Mass,25,Indiranagar Branch,Bengaluru,121300,59,42.7,Life Insurance
1583,43,19,170,560045,4,4.25,1,318,1,0,1,1,1,HNI,7,Koramangala Branch,Bengaluru,983800,73,68.8,Mutual Funds
1584,61,36,184,110004,4,2.3,2,342,1,0,1,1,1,HNI,5,Connaught Place Branch,Delhi,904700,90,71.3,Mutual Funds
1585,46,20,25,600099,4,0.6,3,125,0,0,0,0,0,Mass,9,T Nagar Branch,Chennai,96800,39,25.2,Life Insurance
1586,57,31,131,452062,2,2.7,1,0,0,0,0,0,0,Affluent,24,Palasia Branch,Indore,636700,80,87.1,Fixed Deposit
1587,59,33,50,560087,2,2.3,3,0,0,0,0,0,1,Mass,22,Koramangala Branch,Bengaluru,247500,62,58.7,Life Insurance
1588,52,28,21,600009,2,0.4,1,0,0,1,0,1,0,Mass,24,OMR Branch,Chennai,134600,64,44.6,Life Insurance
1589,29,3,55,110008,3,1.1,2,0,0,0,0,1,0,Mass,6,Karol Bagh Branch,Delhi,109200,62,35.7,Credit Card
1590,57,32,124,110052,1,0.2,2,0,1,0,0,1,0,Affluent,6,Dwarka Branch,Delhi,333700,78,64.8,Fixed Deposit
1591,49,23,58,110008,4,2.6,1,188,0,0,0,0,0,Mass Affluent,5,Dwarka Branch,Delhi,201800,54,43.0,Life Insurance
1592,39,13,72,400022,2,2.8,1,0,0,0,0,1,0,Mass Affluent,5,Bandra West Branch,Mumbai,174600,65,45.9,Credit Card
1593,56,31,192,641054,1,7.0,3,0,1,0,1,1,0,HNI,21,RS Puram Branch,Coimbatore,1719100,82,86.9,Home Loan
1594,63,38,83,560021,3,1.8,2,0,0,0,0,1,0,Mass Affluent,20,Whitefield Branch,Bengaluru,324200,78,72.5,Credit Card
1595,37,12,93,302050,1,2.8,1,0,0,1,0,1,0,Affluent,9,C Scheme Branch,Jaipur,382500,81,68.1,Credit Card
1596,56,26,38,411053,3,1.0,3,110,0,1,0,1,0,Mass,14,Hinjewadi Branch,Pune,253500,60,51.5,Life Insurance
1597,45,20,55,110044,4,1.9,3,164,0,1,0,0,0,Mass Affluent,3,Dwarka Branch,Delhi,221100,63,44.7,Life Insurance
1598,66,41,11,110062,3,0.1,3,0,0,1,0,0,1,Mass,9,Karol Bagh Branch,Delhi,99700,57,28.8,Life Insurance
1599,40,15,85,302046,2,0.4,1,0,0,1,0,0,0,Mass Affluent,11,C Scheme Branch,Jaipur,270700,87,63.9,Credit Card
1600,50,24,124,110058,1,4.9,1,266,0,0,0,1,0,Affluent,8,Karol Bagh Branch,Delhi,638600,77,74.0,Fixed Deposit
1601,60,36,129,682012,2,6.0,1,0,0,0,0,1,0,Affluent,10,Edappally Branch,Kochi,589600,73,76.0,Fixed Deposit
1602,31,7,180,400002,1,4.3,1,0,0,0,0,0,0,HNI,6,Fort Branch,Mumbai,682400,84,79.7,Home Loan
1603,40,14,74,411024,4,1.4,2,0,0,0,0,1,0,Mass Affluent,11,Hinjewadi Branch,Pune,197400,67,52.8,Credit Card
1604,36,6,138,302016,1,7.0,3,86,1,0,0,1,0,Affluent,9,Vaishali Nagar Branch,Jaipur,829300,59,70.3,Fixed Deposit
1605,55,29,111,110048,2,3.6,3,0,1,0,0,0,1,Affluent,16,Karol Bagh Branch,Delhi,574400,64,71.3,Fixed Deposit
1606,54,28,83,110071,3,0.8,1,0,0,0,0,1,0,Mass Affluent,15,Dwarka Branch,Delhi,253400,75,63.6,Credit Card
1607,35,10,33,440043,4,1.7,1,87,0,0,0,1,0,Mass,11,Sitabuldi Branch,Nagpur,147800,39,33.6,Life Insurance
1608,55,29,21,110044,4,0.7,3,0,0,0,0,0,0,Mass,9,Connaught Place Branch,Delhi,30000,45,19.2,Life Insurance
1609,36,10,35,560046,2,0.3,1,98,0,0,0,1,0,Mass,7,Whitefield Branch,Bengaluru,132700,59,34.5,Credit Card
1610,66,41,105,560065,1,0.8,3,0,0,1,1,1,1,Affluent,8,Koramangala Branch,Bengaluru,512000,100,71.8,Life Insurance
1611,38,14,103,110037,1,0.8,2,0,0,0,0,0,1,Mass Affluent,2,Dwarka Branch,Delhi,247800,85,57.2,Fixed Deposit
1612,58,32,75,380002,2,2.3,3,0,0,0,0,0,0,Mass Affluent,12,Maninagar Branch,Ahmedabad,225700,73,57.9,Credit Card
1613,41,17,33,380035,1,0.7,1,104,0,0,0,0,0,Mass,20,Satellite Branch,Ahmedabad,177000,55,46.7,Credit Card
1614,60,34,52,560043,4,1.7,2,0,0,1,0,1,0,Mass Affluent,13,Indiranagar Branch,Bengaluru,216100,68,52.3,Life Insurance
1615,47,23,89,302018,1,2.6,2,0,0,1,1,1,1,Affluent,9,Malviya Nagar Branch,Jaipur,542900,91,70.4,Personal Loan
1616,62,36,63,110016,1,2.5,3,0,0,0,0,0,0,Mass Affluent,9,Connaught Place Branch,Delhi,166200,69,47.1,Credit Card
1617,48,23,84,400060,4,3.1,2,0,1,1,1,1,0,Affluent,23,Andheri East Branch,Mumbai,706600,77,78.0,Credit Card
1618,61,36,44,600018,4,2.1,1,0,0,0,0,0,0,Mass,10,Anna Nagar Branch,Chennai,97600,57,33.9,Life Insurance
1619,29,3,29,395065,3,1.0,1,0,0,0,0,1,1,Mass,7,Adajan Branch,Surat,87900,47,25.2,Gold Loan
1620,45,21,29,400046,1,0.3,3,0,0,0,0,1,0,Mass,12,Andheri East Branch,Mumbai,62200,60,28.8,Credit Card
1621,39,14,22,110068,2,0.3,2,0,0,0,0,1,0,Mass,2,Connaught Place Branch,Delhi,34800,51,17.2,Credit Card
1622,31,6,53,500082,4,2.2,1,114,0,0,0,1,0,Mass,6,Hitech City Branch,Hyderabad,188700,50,40.9,Credit Card
1623,39,14,24,302031,2,0.3,2,0,0,0,0,1,0,Mass,4,C Scheme Branch,Jaipur,35600,51,18.8,Credit Card
1624,63,38,153,400083,1,1.3,1,455,0,0,0,0,0,Affluent,5,Fort Branch,Mumbai,501900,90,73.6,Fixed Deposit
1625,28,2,31,560029,2,0.3,2,0,0,1,0,1,0,Mass,4,Indiranagar Branch,Bengaluru,84000,60,26.4,Credit Card
1626,56,30,21,700058,2,0.7,2,0,0,0,0,1,0,Mass,14,Park Street Branch,Kolkata,32300,53,24.5,Life Insurance
1627,31,6,180,560040,2,6.7,1,0,0,0,0,0,0,HNI,5,Whitefield Branch,Bengaluru,777800,78,78.8,Home Loan
1628,46,20,82,110044,3,0.7,2,0,0,0,0,1,1,Mass Affluent,14,Connaught Place Branch,Delhi,311300,78,66.0,Life Insurance
1629,42,18,90,110041,4,0.8,1,245,0,1,0,0,0,Affluent,7,Connaught Place Branch,Delhi,326800,75,60.6,Credit Card
1630,53,29,154,560050,4,7.4,3,0,1,0,0,0,0,HNI,18,Whitefield Branch,Bengaluru,1045400,70,83.1,Home Loan
1631,41,17,99,500079,2,1.8,2,0,0,0,0,1,1,Mass Affluent,6,Secunderabad Branch,Hyderabad,317400,73,61.5,Home Loan
1632,61,36,153,226058,1,2.6,2,0,1,1,1,0,1,HNI,18,Gomti Nagar Branch,Lucknow,1094500,94,81.2,Home Loan
1633,31,5,93,411025,2,3.1,2,0,1,0,0,1,0,Mass Affluent,7,Viman Nagar Branch,Pune,307100,59,57.7,Credit Card
1634,62,38,53,411015,1,0.0,2,0,0,0,0,0,0,Mass,13,Viman Nagar Branch,Pune,112100,69,41.7,Life Insurance
1635,59,34,18,395099,3,1.3,2,104,0,0,1,1,1,Mass,20,Vesu Branch,Surat,285600,46,52.3,Life Insurance
1636,49,24,70,560024,1,2.9,1,0,0,0,0,0,0,Mass Affluent,11,Indiranagar Branch,Bengaluru,211800,68,54.0,Credit Card
1637,65,39,100,560058,4,1.7,3,0,0,0,0,0,1,Mass Affluent,19,Indiranagar Branch,Bengaluru,458500,81,76.8,Life Insurance
1638,30,6,193,452075,3,6.3,3,0,1,0,0,1,0,HNI,5,Palasia Branch,Indore,867300,69,74.7,Home Loan
1639,32,7,125,110058,1,0.0,1,0,0,0,0,1,1,Affluent,2,Connaught Place Branch,Delhi,292900,82,60.9,Fixed Deposit
1640,56,31,68,700028,2,0.0,3,0,0,1,0,1,0,Mass Affluent,20,Howrah Branch,Kolkata,287600,87,68.7,Credit Card
1641,36,10,55,700020,1,2.0,1,95,0,0,0,1,0,Mass,10,Salt Lake Branch,Kolkata,233300,58,49.9,Credit Card
1642,58,34,152,400005,4,3.6,3,0,1,0,0,0,0,Affluent,6,Fort Branch,Mumbai,557100,78,72.4,Home Loan
1643,27,3,84,500008,3,1.5,1,0,0,0,0,1,1,Mass Affluent,1,Secunderabad Branch,Hyderabad,215700,70,48.9,Home Loan
1644,41,16,13,110056,2,0.0,3,0,0,0,0,1,0,Mass,8,Dwarka Branch,Delhi,25400,57,20.5,Credit Card
1645,59,35,33,110023,4,0.4,1,131,0,0,0,0,1,Mass,11,Dwarka Branch,Delhi,177300,53,40.2,Life Insurance
1646,56,32,89,500066,4,1.0,2,90,0,1,0,1,0,Mass Affluent,20,Hitech City Branch,Hyderabad,558500,83,77.4,Credit Card
1647,52,26,93,110044,1,2.4,1,0,0,0,0,1,0,Mass Affluent,12,Dwarka Branch,Delhi,315500,74,67.2,Credit Card
1648,35,5,68,380018,4,1.8,3,0,0,0,0,0,0,Mass Affluent,6,Maninagar Branch,Ahmedabad,148000,61,41.6,Credit Card
1649,47,21,85,682029,2,1.7,2,0,0,0,0,0,1,Mass Affluent,7,Edappally Branch,Kochi,261700,73,57.4,Home Loan
1650,29,4,73,380023,1,0.8,2,0,0,0,0,1,0,Mass Affluent,2,Maninagar Branch,Ahmedabad,143900,73,42.3,Credit Card
1651,31,6,83,110034,4,2.2,2,106,0,0,0,1,0,Mass Affluent,2,Dwarka Branch,Delhi,257500,63,51.2,Credit Card
1652,62,36,158,110097,2,6.3,3,0,1,0,0,1,0,HNI,10,Connaught Place Branch,Delhi,841400,71,77.2,Home Loan
1653,48,18,182,110020,4,6.0,3,0,1,0,0,1,0,HNI,9,Karol Bagh Branch,Delhi,933600,73,78.5,Home Loan
1654,26,1,24,400003,2,0.9,3,123,0,0,0,0,1,Mass,2,Andheri East Branch,Mumbai,117200,43,24.1,Gold Loan
1655,60,34,102,641047,2,2.0,1,0,0,0,0,1,1,Mass Affluent,16,Peelamedu Branch,Coimbatore,486400,83,76.2,Fixed Deposit
1656,35,11,53,560065,3,2.8,1,0,0,0,0,0,0,Mass,11,Koramangala Branch,Bengaluru,139800,58,41.0,Life Insurance
1657,40,15,175,110022,2,3.3,1,0,0,0,0,1,0,HNI,1,Connaught Place Branch,Delhi,527700,84,73.7,Home Loan
1658,31,5,28,226047,3,1.0,1,0,0,0,0,1,0,Mass,1,Aliganj Branch,Lucknow,38100,46,16.3,Credit Card
1659,50,25,14,560053,4,0.8,1,0,0,0,0,1,0,Mass,12,Koramangala Branch,Bengaluru,28100,46,20.4,Credit Card
1660,33,7,139,400025,1,4.0,3,106,1,0,1,1,1,Affluent,4,Andheri East Branch,Mumbai,770200,79,66.4,Mutual Funds
1661,37,11,34,110053,3,0.9,1,0,0,0,0,1,0,Mass,13,Dwarka Branch,Delhi,74400,54,30.1,Credit Card
1662,38,14,64,411008,1,1.5,3,0,0,0,0,0,1,Mass Affluent,9,Hinjewadi Branch,Pune,204100,70,50.5,Life Insurance
1663,63,38,84,380045,4,0.1,2,0,0,0,0,0,0,Mass Affluent,10,Maninagar Branch,Ahmedabad,196600,83,57.6,Credit Card
1664,57,32,42,110019,3,0.5,2,0,0,1,0,1,0,Mass,14,Karol Bagh Branch,Delhi,163300,68,45.7,Life Insurance
1665,61,35,63,682071,1,1.6,1,0,0,0,0,1,0,Mass,20,Kakkanad Branch,Kochi,218600,71,60.2,Credit Card
1666,37,12,100,226019,3,1.2,3,341,0,0,0,1,1,Affluent,7,Aliganj Branch,Lucknow,412000,77,65.0,Life Insurance
1667,51,25,190,226061,2,4.2,2,0,1,0,0,1,0,HNI,20,Aliganj Branch,Lucknow,1188600,78,87.6,Home Loan
1668,44,20,22,110017,1,1.0,1,91,0,0,0,0,0,Mass,9,Dwarka Branch,Delhi,101300,45,27.0,Gold Loan
1669,63,37,20,400025,1,0.8,2,0,0,1,0,0,1,Mass,18,Bandra West Branch,Mumbai,174600,67,46.4,Life Insurance
1670,43,18,21,226050,2,1.4,2,0,0,0,0,1,1,Mass,13,Aliganj Branch,Lucknow,96600,44,28.3,Home Loan
1671,38,14,25,560032,4,0.4,2,101,0,0,0,1,0,Mass,11,Whitefield Branch,Bengaluru,109500,46,29.8,Credit Card
1672,34,9,20,600068,4,1.1,3,0,0,0,0,1,0,Mass,1,T Nagar Branch,Chennai,24600,39,12.3,Credit Card
1673,48,23,173,380023,3,0.2,1,0,1,0,1,1,1,HNI,18,Satellite Branch,Ahmedabad,855900,87,80.8,Home Loan
1674,29,5,81,400036,2,2.5,1,0,0,0,0,0,1,Mass Affluent,2,Andheri East Branch,Mumbai,219400,69,49.2,Mutual Funds
1675,37,11,139,380012,2,0.8,2,421,1,0,0,1,0,Affluent,4,Satellite Branch,Ahmedabad,429600,72,63.7,Fixed Deposit
1676,60,35,119,452074,2,3.9,1,0,0,1,0,1,0,Affluent,11,Palasia Branch,Indore,627900,93,79.4,Fixed Deposit
1677,46,20,74,700020,4,2.6,3,104,0,0,0,1,0,Mass Affluent,9,Salt Lake Branch,Kolkata,309300,63,58.2,Credit Card
1678,34,10,42,560073,1,1.5,2,131,0,0,0,0,0,Mass,8,Whitefield Branch,Bengaluru,161400,54,38.4,Credit Card
1679,56,30,73,160053,2,1.1,1,0,0,0,0,0,0,Mass Affluent,5,Sector 35 Branch,Chandigarh,147600,78,45.8,Credit Card
1680,57,31,114,500032,4,5.2,1,0,1,1,1,1,0,Affluent,26,Hitech City Branch,Hyderabad,1157700,81,84.3,Credit Card
1681,62,36,44,700054,2,1.0,3,0,0,0,0,0,0,Mass,14,Park Street Branch,Kolkata,95200,61,37.0,Life Insurance
1682,32,8,141,302046,2,4.33,1,0,0,0,0,0,0,Affluent,8,Malviya Nagar Branch,Jaipur,519000,75,74.4,Fixed Deposit
1683,51,26,14,700038,2,0.0,1,103,0,0,0,1,0,Mass,5,Park Street Branch,Kolkata,80200,47,21.5,Life Insurance
1684,55,29,33,110083,2,0.4,3,0,0,0,0,0,0,Mass,5,Karol Bagh Branch,Delhi,50300,59,24.0,Life Insurance
1685,60,34,83,400056,2,2.0,1,249,0,0,0,0,0,Mass Affluent,15,Bandra West Branch,Mumbai,371400,71,67.9,Credit Card
1686,40,16,89,110045,4,0.8,1,155,0,0,0,1,0,Mass Affluent,18,Karol Bagh Branch,Delhi,416000,76,73.2,Credit Card
1687,62,38,39,500062,4,2.2,1,0,0,1,0,1,0,Mass,25,Banjara Hills Branch,Hyderabad,227300,60,56.9,Life Insurance
1688,63,39,83,500082,3,2.0,3,0,0,0,0,1,1,Mass Affluent,27,Banjara Hills Branch,Hyderabad,508900,81,80.5,Life Insurance
1689,60,34,108,600023,2,2.0,1,359,0,0,0,1,0,Affluent,15,Anna Nagar Branch,Chennai,519600,75,74.6,Fixed Deposit
1690,59,34,21,560056,3,1.3,2,0,0,0,0,1,1,Mass,3,Koramangala Branch,Bengaluru,62600,45,18.4,Life Insurance
1691,26,1,102,380025,1,1.9,1,0,0,0,0,0,0,Mass Affluent,1,Navrangpura Branch,Ahmedabad,212500,74,52.9,Fixed Deposit
1692,56,32,48,682099,1,1.6,3,0,0,0,0,0,1,Mass,9,Edappally Branch,Kochi,167300,67,43.7,Life Insurance
1693,58,32,32,110029,3,1.4,1,0,0,0,0,1,0,Mass,12,Dwarka Branch,Delhi,70000,56,29.1,Life Insurance
1694,57,31,43,700039,1,0.2,1,0,0,0,0,0,0,Mass,18,Salt Lake Branch,Kolkata,100100,66,41.1,Life Insurance
1695,48,23,35,411028,4,0.4,2,118,0,0,0,0,0,Mass,8,Viman Nagar Branch,Pune,116900,55,32.3,Life Insurance
1696,30,6,184,500005,1,6.0,1,0,0,0,0,1,0,HNI,4,Hitech City Branch,Hyderabad,737800,75,77.1,Home Loan
1697,45,21,140,110044,2,7.6,1,132,0,0,0,0,0,HNI,17,Dwarka Branch,Delhi,1081900,78,84.4,Fixed Deposit
1698,64,38,32,380047,3,0.7,2,0,0,0,0,1,1,Mass,22,Maninagar Branch,Ahmedabad,151900,54,44.3,Life Insurance
1699,44,20,149,641004,1,1.7,1,0,0,0,0,1,0,Affluent,13,Peelamedu Branch,Coimbatore,566900,86,81.4,Fixed Deposit
1700,51,25,15,700093,4,0.6,3,0,0,0,0,0,1,Mass,24,Howrah Branch,Kolkata,94400,47,34.9,Life Insurance
1701,43,16,71,682082,3,2.33,2,0,0,0,0,0,0,Mass Affluent,16,Kakkanad Branch,Kochi,226600,68,58.6,Credit Card
1702,29,3,108,395058,4,1.8,2,0,0,0,0,0,0,Affluent,6,Ring Road Branch,Surat,265000,69,59.4,Fixed Deposit
1703,56,30,122,560048,2,0.5,1,0,0,0,0,0,1,Affluent,10,Indiranagar Branch,Bengaluru,380600,84,70.6,Fixed Deposit
1704,65,41,40,411056,3,0.1,3,0,0,0,0,1,0,Mass,18,Hinjewadi Branch,Pune,99200,68,40.8,Life Insurance
1705,46,22,198,500029,2,6.67,1,0,0,0,0,0,1,HNI,16,Secunderabad Branch,Hyderabad,1393100,86,87.8,Home Loan
1706,48,24,79,395089,4,1.4,2,0,0,1,0,0,1,Mass Affluent,13,Adajan Branch,Surat,356500,80,65.8,Life Insurance
1707,56,31,84,400029,1,0.1,3,0,0,0,0,1,0,Mass Affluent,15,Fort Branch,Mumbai,239800,75,62.7,Credit Card
1708,61,37,31,560099,3,0.4,2,0,0,0,0,0,1,Mass,23,Whitefield Branch,Bengaluru,139600,63,45.5,Life Insurance
1709,46,20,12,160028,4,0.6,3,0,0,0,0,0,1,Mass,8,Sector 17 Branch,Chandigarh,48400,44,19.1,Life Insurance
1710,58,34,88,110022,2,1.6,1,0,0,0,0,1,1,Mass Affluent,12,Karol Bagh Branch,Delhi,352200,79,67.6,Life Insurance
1711,31,5,29,380093,2,0.3,2,131,0,0,0,1,1,Mass,7,Navrangpura Branch,Ahmedabad,146000,48,32.1,Auto Loan
1712,27,3,201,560006,1,6.33,1,158,0,0,0,1,0,HNI,3,Whitefield Branch,Bengaluru,979400,81,77.5,Fixed Deposit
1713,44,20,20,440023,1,1.4,3,0,0,0,0,0,0,Mass,16,Sitabuldi Branch,Nagpur,38300,49,25.0,Credit Card
1714,44,20,15,160072,1,1.0,1,0,0,0,0,1,0,Mass,5,IT Park Branch,Chandigarh,23800,45,15.7,Credit Card
1715,51,27,155,560010,2,0.4,1,107,0,0,0,0,1,Affluent,7,Indiranagar Branch,Bengaluru,523600,87,71.8,Fixed Deposit
1716,39,13,25,380042,3,0.2,2,0,0,0,0,1,0,Mass,11,Maninagar Branch,Ahmedabad,47600,53,24.8,Credit Card
1717,32,8,200,560017,2,6.5,1,565,0,0,0,1,0,HNI,3,Indiranagar Branch,Bengaluru,967900,78,76.6,Fixed Deposit
1718,33,7,101,600032,1,2.7,2,233,0,0,0,0,0,Affluent,4,Anna Nagar Branch,Chennai,334700,71,60.9,Fixed Deposit
1719,40,16,19,411095,4,0.4,2,0,0,0,0,1,1,Mass,14,Hinjewadi Branch,Pune,76000,40,25.0,Gold Loan
1720,36,12,188,302005,2,6.5,1,0,0,0,0,1,1,HNI,6,Malviya Nagar Branch,Jaipur,991200,83,79.7,Home Loan
1721,52,28,8,400048,1,0.3,1,0,0,0,0,1,0,Mass,19,Andheri East Branch,Mumbai,22300,54,25.6,Life Insurance
